CODMES,ID,DEFAULT,DEUDA_RCC,ATRASO_12M,CLASIFSBS,VARPASIVO_6_12,FLUJO_TRANSACCIONAL
201803,13936826,0,13193586.56,0,0,1.219057717,0.029144612
201804,13936826,0,10609642.94,0,0,1.069767555,0.034353623
201801,13936826,0,12949523.84,0,0,1.178069377,0.030264663
201802,13936826,0,12807811.74,0,0,1.268407648,0.041349859
201808,13936826,0,11677011.96,0,0,0.838835926,0.024932091
201807,13936826,0,12176319.18,0,0,1.053971004,0.025119981
201805,13936826,0,11983073.55,0,0,1.063601796,0.021019188
201806,13936826,0,12193452.89,0,0,1.053578315,0.026150588
201810,13936826,0,11565016.41,0,0,0.947439824,0.023262936
201809,13936826,0,10615901.25,0,0,0.776223121,0.025275491
201811,13936826,0,15156406.37,0,0,0.981940289,0.032313521
201812,13936826,0,16131350.66,0,0,0.996863748,0.026324545
201806,13941220,0,438570.165,2,0,1.081553687,0.05684652
201805,13941220,0,472242.87,0,0,0.79772873,0.02016227
201807,13941220,0,427461.93,0,0,1.169310461,0.161023003
201802,13941220,0,464750.22,0,0,0.93064453,0.032385875
201801,13941220,0,516063.645,0,0,0.839118565,0.104345425
201804,13941220,0,483490.875,0,0,0.824320984,0.060468492
201803,13941220,0,454227.36,0,0,0.745828571,0.052514455
201811,13941220,0,531323.91,0,0,1.525234224,0.267331262
201809,13941220,0,352043.715,0,0,1.209285748,0.043339622
201810,13941220,0,555038.19,0,0,1.474378598,0.264284228
201803,13941848,0,1734028.065,0,0,1.454216168,0.020403123
201804,13941848,0,1719071.76,0,0,1.20036315,0.025267779
201801,13941848,0,1756536.15,0,0,1.402911597,0.053459242
201802,13941848,0,1729181.355,0,0,1.440780599,0.063134204
201807,13941848,0,1773661.2,0,0,1.281300348,0.076099996
201808,13941848,0,1712707.365,0,0,1.266347565,0.079262511
201805,13941848,0,1799812.125,0,0,1.218428379,0.037559263
201806,13941848,0,1964138.865,0,0,1.260051686,0.030535558
201810,13941848,0,1485006.12,0,0,1.168652215,0.04238806
201809,13941848,0,1541997.225,0,0,1.192320535,0.058630378
201811,13941848,0,1530004.185,0,0,1.102227044,0.102528534
201812,13941848,0,1551922.755,0,0,0.988867777,0.055996488
201806,13946958,1,5124046.275,0,0,0.999560096,0.061685212
201805,13946958,1,4566112.29,0,0,0.941069468,0.06956196
201808,13946958,1,5126999.25,23,0,0.930315621,0.026447124
201807,13946958,1,5122716.27,0,0,0.917998486,0.06302787
201802,13946958,1,5077791.675,0,0,1.007383167,0.076711056
201801,13946958,1,5508951.03,0,0,1.110534179,0.073648257
201804,13946958,1,4524860.91,0,0,0.939663143,0.077747492
201803,13946958,1,4515725.535,0,0,0.914509791,0.054884451
201809,13946958,1,5483800.395,0,0,0.937156244,0.020468495
201803,13947474,0,2325614.01,3,0,0.984614909,0.278175313
201804,13947474,0,2031224.85,0,0,0.833118306,0.091207261
201801,13947474,0,2692707.825,0,0,1.172965434,0.178585304
201802,13947474,0,2402475.435,1,0,1.00270465,0.088971326
201807,13947474,0,1770331.44,4,1,0.659384905,0.136774909
201808,13947474,0,1934838.24,0,1,0.735724688,0.120681603
201805,13947474,0,1942754.025,0,0,0.761238007,0.09975005
201806,13947474,0,1875097.08,3,0,0.730417145,0.040751892
201809,13947474,0,1743536.715,2,1,0.630802177,0.053986663
201810,13947474,0,1533596.28,0,1,0.654070214,0.11534425
201812,13947474,0,1483864.59,3,1,0.96759393,0.08839173
201811,13947474,0,1649271.15,2,1,0.734492834,0.078725531
201806,13947852,0,3370407.63,0,0,1.01003893,0.023614033
201805,13947852,0,1389366.36,0,0,1.013802934,0.025268474
201808,13947852,0,3306771.06,0,0,0.9919118,0.024027701
201807,13947852,0,3337106.19,0,0,0.996792058,0.028870726
201802,13947852,0,1458409.71,0,1,1.030379074,0.024992783
201801,13947852,0,1485796.56,0,1,1.06215967,0.042791916
201804,13947852,0,1410859.755,0,0,1.010266046,0.030237473
201803,13947852,0,1440566.49,0,0,1.019498083,0.029163383
201811,13947852,0,3559474.875,0,0,1.017070749,0.025069934
201812,13947852,0,3519133.95,0,0,1.016537315,0.033307267
201810,13947852,0,3399632.535,0,0,1.021198237,0.029251156
201809,13947852,0,3280438.56,0,0,1.003585196,0.026490269
201803,13952324,0,4888468.59,0,0,0.774702689,0.046209649
201804,13952324,0,5189495.7,0,0,0.836111979,0.050718541
201801,13952324,0,4974956.445,0,0,0.687118098,0.12195016
201802,13952324,0,4353456.345,0,0,0.653236996,0.060682143
201807,13952324,0,5038189.74,0,0,1.079838165,0.06207671
201808,13952324,0,4974136.365,0,0,1.085548531,0.062746724
201805,13952324,0,5140934.16,0,0,0.890459262,0.069630119
201806,13952324,0,5094601.92,0,0,0.981377082,0.065392106
201809,13952324,0,4622348.97,0,0,1.047778774,0.07044369
201810,13952324,0,4583997.105,0,0,1.041732237,0.061330877
201812,13952324,0,4479883.005,0,0,0.873851674,0.087581492
201811,13952324,0,4534109.61,0,0,1.006799363,0.077938166
201806,13953164,0,2943607.155,0,0,0.774704775,0.053748342
201805,13953164,0,2738232.015,0,0,0.813154757,0.10709338
201808,13953164,0,3187207.635,0,0,0.904571528,0.082404178
201807,13953164,0,3126752.985,0,0,0.920378398,0.065317716
201802,13953164,0,3138260.52,0,0,0.775426016,0.143569559
201801,13953164,0,3283441.275,0,0,0.737007176,0.089751218
201804,13953164,0,2901973.02,0,0,0.786625294,0.059550629
201803,13953164,0,3056819.265,6,0,0.902206486,0.180245663
201811,13953164,0,3013701.75,0,0,0.933948252,0.10074708
201812,13953164,0,2122392,0,0,1.059761848,0.07407915
201810,13953164,0,2940217.62,0,0,0.795342629,0.089057422
201809,13953164,0,3179229.93,0,0,0.757431382,0.0663859
201810,13953264,0,0,0,0,0.967467938,0.23688354
201812,13953264,0,3629351.985,0,0,0.927985629,0.059946681
201811,13953264,0,3634200,0,0,1.00805172,0.058028436
201803,13954712,1,913232.205,192,4,0.01,0.02
201801,13954712,1,949909.335,132,2,0.01,0.02
201802,13954712,1,924907.575,158,3,0.01,0.02
201802,13956724,0,905116.02,0,0,0.829726596,0.25830958
201801,13956724,0,1458450,0,0,0.733951944,0.026231551
201803,13956724,0,914427.21,0,0,1.009842612,0.061979822
201804,13956724,0,691156.11,3,0,0.995690462,0.136515165
201807,13956724,0,883440,0,0,1.355299607,0.084343099
201808,13956724,0,883710,0,0,1.299615455,0.034710591
201805,13956724,0,779760,0,0,1.229432572,0.059049118
201806,13956724,0,785520,0,0,1.109050392,0.044351898
201811,13956724,0,908550,0,0,1.189191909,0.276646852
201812,13956724,0,912600,0,0,1.272076637,0.057246419
201810,13956724,0,891000,0,0,1.403049199,0.122136304
201809,13956724,0,889920,0,0,1.336230649,0.042882729
201806,13956822,0,1265523.165,0,0,1.008656242,0.167007134
201808,13956822,0,1224030.405,0,0,1.106221549,0.094879085
201807,13956822,0,1245387.255,0,0,1.047105308,0.23377471
201804,13956822,0,1323575.94,0,0,0.928908091,0.116544683
201803,13956822,0,1330690.38,0,0,0.892495521,0.057639016
201801,13956822,0,1386150.975,0,0,0.818475437,0.050281103
201802,13956822,0,1352901.855,0,0,0.833971812,0.048519878
201809,13956822,0,1202943.045,0,0,1.147558883,0.128386567
201810,13956822,0,1180750.305,0,0,1.182171341,0.134356042
201802,13958918,0,707706.345,359,0,0.964122993,0.0299428
201801,13958918,0,474967.02,331,0,1.009199159,0.024326854
201803,13958918,0,627600.975,391,0,1.117435668,0.045083491
201804,13958918,0,597629.955,421,0,1.113204598,0.058820708
201807,13958918,0,283547.67,512,0,0.888996457,0.035091322
201808,13958918,0,415378.875,543,0,0.882248725,0.0358173
201806,13958918,0,375729.21,482,0,1.009329184,0.036880442
201805,13958918,0,709424.97,451,0,1.11758845,0.036617846
201810,13958918,0,599471.265,605,0,0.874648427,0.023704352
201809,13958918,0,533484.765,573,0,0.800137243,0.02362306
201812,13958918,0,540528.75,666,0,1.175157087,0.072349109
201811,13958918,0,566647.335,634,0,0.784043427,0.024712386
201805,13967490,0,1284966.735,0,0,0.732169503,0.130499911
201806,13967490,0,1235992.725,0,0,0.695536351,0.037160819
201808,13967490,0,1120760.025,0,0,0.985952964,0.046082714
201807,13967490,0,1177239.63,0,0,0.803727177,0.055050852
201804,13967490,0,1281894.495,0,0,0.602258431,0.064261163
201803,13967490,0,1306642.755,3,0,0.582737711,0.046489793
201801,13967490,0,1442776.245,0,0,0.814564245,0.030193652
201802,13967490,0,1346686.71,0,0,0.61400458,0.061654483
201811,13967490,0,1118589.63,0,0,0.96597319,0.051249123
201812,13967490,0,1034775.6,0,0,0.984255536,0.067162135
201809,13967490,0,1077599.4,0,0,1.142645354,0.068739841
201810,13967490,0,1025490.795,0,0,1.194665066,0.066390195
201802,13970372,0,454795.455,0,0,1.299192937,0.226578858
201801,13970372,0,473916.585,0,0,1.131763411,0.147705932
201803,13970372,0,435229.44,0,0,1.350278419,0.109996625
201803,13970378,0,17658941.81,0,0,1.006317988,3333333333
201804,13970378,0,17482842.86,0,0,1.005690188,6666666666
201801,13970378,0,17557551.5,0,0,1.008237954,3333333333
201802,13970378,0,17424143.19,0,0,1.008428778,6666666666
201807,13970378,0,17722977.78,0,0,1.00665308,3333333333
201808,13970378,0,430227.18,0,0,1.075705501,3333333333
201806,13970378,0,17728314.11,0,0,1.003526967,6666666666
201805,13970378,0,17600242.16,0,0,1.00357028,6666666666
201810,13970378,0,356441.595,0,0,1.146134413,3333333333
201809,13970378,0,428891.805,0,0,1.119087354,6666666666
201812,13970378,0,262500,0,0,1.20897504,4444444444
201811,13970378,0,358291.965,0,1,1.181658098,2222222222
201805,13972384,0,5981000.925,0,0,1.218114797,0.101696202
201806,13972384,0,5768827.275,0,0,1.288323882,0.135215389
201808,13972384,0,5702929.23,0,0,1.134226787,0.119224684
201807,13972384,0,5344136.55,0,0,1.305870508,0.155060622
201802,13972384,0,6370442.34,0,0,0.904130518,0.117864224
201801,13972384,0,6726461.58,0,0,0.755828057,0.12907653
201804,13972384,0,6060749.805,0,0,1.125732322,0.090631302
201803,13972384,0,6150749.52,0,0,0.971763395,0.099839593
201811,13972384,0,5378522.115,0,0,1.062918645,0.091219002
201812,13972384,0,4978707.45,0,0,1.042015081,0.097327775
201809,13972384,0,5150845.47,0,0,1.180188864,0.099353837
201810,13972384,0,5198213.325,0,0,1.122518092,0.090412703
201803,13973708,0,6273824.1,1124,0,1.215976405,0.247444799
201804,13973708,0,3251188.785,1094,0,1.372062229,0.183881988
201801,13973708,0,4622034.315,1183,0,0.713222263,0.074737437
201802,13973708,0,5604026.55,1155,0,0.879867826,0.145540095
201807,13973708,0,1526084.445,1002,0,1.346773379,0.074680476
201808,13973708,0,1283533.755,971,0,1.238322609,0.097356621
201806,13973708,0,1766167.425,1033,0,1.357913758,0.092442402
201805,13973708,0,2034082.725,1063,0,1.310669221,0.163855938
201810,13973708,0,2073480.03,910,0,0.65818404,0.09232284
201809,13973708,0,1700580.87,941,0,0.881388379,0.06376327
201812,13973708,0,4222537.11,849,0,0.501375503,0.09794001
201811,13973708,0,2076401.895,880,0,0.586722418,0.128640976
201805,13976922,0,6234347.775,0,0,1.039413141,0.118902603
201806,13976922,0,6096132.03,0,0,1.073706162,0.078730999
201808,13976922,0,7720249.725,0,0,1.194243384,0.098142206
201807,13976922,0,6178256.04,0,0,1.212080436,0.093126844
201801,13976922,0,6043103.205,0,0,0.645273031,0.080558923
201804,13976922,0,6517876.815,0,0,0.866260183,0.097101458
201803,13976922,0,5913982.635,0,0,0.750909036,0.081350953
201811,13976922,0,7113344.985,0,0,1.041907041,0.106715028
201812,13976922,0,7042781.895,0,0,1.081462735,0.049124238
201809,13976922,0,7002134.475,0,0,1.226273771,0.108965023
201810,13976922,0,7051831.425,0,0,1.184889368,0.171291926
201803,13976942,0,20563986.78,0,0,1.6255866,0.041974772
201804,13976942,0,20528043.72,7,0,1.706503515,0.084328571
201801,13976942,0,15096725.3,6,0,1.123102278,0.021912919
201802,13976942,0,14959203.02,0,0,1.387133705,0.120316882
201807,13976942,0,21065005.83,0,0,1.80673161,0.1155793
201808,13976942,0,19804576.73,0,0,1.531756295,0.14449014
201806,13976942,0,21093374.48,0,0,1.781914237,0.057252034
201805,13976942,0,21480827.45,0,0,1.754597841,0.035107623
201810,13976942,0,15685273.25,0,0,0.525636307,0.05126214
201809,13976942,0,17681976.66,0,0,0.832349827,0.193760043
201812,13976942,0,18782651.96,7,0,0.363631079,0.147394653
201811,13976942,0,16956061.04,0,0,0.359914576,0.055128385
201805,13976958,1,34726.335,0,3,1.216662,0.086176245
201802,13976958,1,129700.395,0,2,0.917624323,0.071389168
201801,13976958,1,196386.42,0,2,1.050540587,0.07812193
201804,13976958,1,30597.3,0,3,1.024646047,0.071401007
201803,13976958,1,41506.08,0,3,0.898589244,0.168366171
201806,13987836,0,1449715.095,0,0,0.758175583,0.047309854
201808,13987836,0,1207380.51,0,0,0.917288243,0.055729769
201807,13987836,0,1402939.14,0,0,0.909511548,0.059307173
201811,13987836,0,1361244.645,7,0,1.276496108,0.059617821
201812,13987836,0,1179659.34,5,0,1.314804768,0.057612537
201809,13987836,0,1280773.89,5,0,1.054039875,0.062233785
201810,13987836,0,1143102.735,7,0,1.229576081,0.058737805
201801,13993264,0,6445730.07,1,0,0.65874174,0.050137776
201801,13995436,0,11310702.29,5,0,1.045048265,0.025522733
201802,13995436,0,11034317.01,33,0,1.017546878,0.02
201803,13995436,0,11024586.48,0,0,1.018357632,0.02237606
201804,13995436,0,11816615.97,0,0,1.01801299,0.02
201807,13995436,0,12126164.42,0,0,0.910234062,0.02
201808,13995436,0,12119896.23,0,0,0.863262208,0.027460447
201806,13995436,0,12417804.9,0,0,0.953612889,0.02
201805,13995436,0,12574561.14,0,0,0.995604149,0.02
201810,13995436,0,11983243.35,0,0,0.756649693,0.02960311
201809,13995436,0,11505104.34,9,0,0.812187209,0.028947081
201812,13995436,0,9781600.305,38,0,0.795638255,0.02
201811,13995436,0,11313695.33,7,0,0.753791231,0.033038734
201805,13995628,0,2211072.945,0,0,1.457892663,0.051228511
201806,13995628,0,2364162.225,2,0,1.700961271,0.057200554
201808,13995628,0,3450839.61,0,0,1.381410655,0.052415473
201807,13995628,0,2900633.955,0,0,1.512316072,0.052810849
201804,13995628,0,1695674.85,0,0,1.297827511,0.031397536
201803,13995628,0,1732399.62,0,0,1.251009646,0.036337366
201802,13995628,0,1992162.36,0,0,1.235744599,0.052612133
201801,13995628,0,2226350.295,0,0,0.969579623,0.046955286
201811,13995628,0,3006651.96,0,0,1.24314173,0.038158085
201812,13995628,0,3076862.655,30,0,0.838478269,0.057086273
201809,13995628,0,3347185.92,15,0,1.368455544,0.050105566
201810,13995628,0,3067321.305,0,0,1.338358443,0.046263184
201801,14001174,0,15287743.19,1,0,0.830079167,0.06647174
201802,14001174,0,14916836.97,0,0,1.007630342,0.061828723
201803,14001174,0,16104595.85,1,0,1.081633863,0.02710616
201804,14001174,0,14611343.58,0,0,1.136239795,0.021047206
201807,14001174,0,11121024.71,0,0,1.359860102,0.026628114
201808,14001174,0,10398592.56,0,0,1.295126228,0.02009136
201806,14001174,0,11207025,0,0,1.03462236,0.020832321
201805,14001174,0,10984604.46,0,0,1.062025993,0.020761568
201810,14001174,0,13114344.93,0,0,1.167239255,0.059074908
201809,14001174,0,11640626.36,0,0,1.2339595,0.02
201812,14001174,0,17456185.58,0,0,1.275120873,0.020003201
201811,14001174,0,15953516.73,0,0,1.217437844,0.020007634
201805,14011022,0,3054403.635,0,0,1.12806011,0.082841204
201806,14011022,0,2980701.78,0,0,1.157740569,0.141034804
201808,14011022,0,3493054.005,0,0,1.295563528,0.10262279
201807,14011022,0,4195557.045,0,0,1.238130839,0.063238545
201804,14011022,0,3464775.78,0,0,1.076441095,0.078414901
201803,14011022,0,3391383.315,0,0,0.861115447,0.070615603
201802,14011022,0,3384525.045,0,0,0.627548991,0.082499742
201801,14011022,0,3557702.085,0,0,0.641438551,0.082663514
201811,14011022,0,2484697.95,0,0,1.194764789,0.091168069
201812,14011022,0,2807549.505,0,0,1.103669034,0.115965028
201809,14011022,0,3608285.88,0,0,1.239555111,0.102116517
201810,14011022,0,3025011.285,0,0,1.186231225,0.108350131
201801,14016068,0,189896.79,0,0,1.245705368,0.061087932
201802,14016068,0,350843.535,0,0,0.709346183,0.112995855
201803,14016068,0,338795.595,0,0,0.651627849,0.109859038
201804,14016068,0,299333.25,0,0,0.520340523,0.102056928
201807,14016068,0,165687.825,0,0,0.675189327,0.095555095
201808,14016068,0,153215.715,0,0,1.031908102,0.258334673
201806,14016068,0,256515.03,0,0,0.554301186,0.078995316
201805,14016068,0,287605.83,0,0,0.503405636,0.113014974
201810,14016068,0,419495.13,0,0,1.51805714,0.127290814
201809,14016068,0,456521.76,0,0,1.237862305,0.122545434
201812,14016068,0,469925.325,0,0,1.550982293,0.242613061
201811,14016068,0,480163.38,0,0,1.562606261,0.15527973
201805,14016150,1,13409146.71,768,0,0.623694653,0.029261175
201806,14016150,1,13520222.63,799,0,0.630036398,0.020004976
201807,14016150,1,13699571.22,829,0,0.711810336,0.02
201804,14016150,1,14645951.36,738,0,0.650758906,0.033677928
201803,14016150,1,12427272.92,708,0,0.473587185,0.06469087
201802,14016150,1,12555543.36,676,0,0.505896686,0.06646278
201801,14016150,1,11175115.28,648,0,0.585902685,0.046881299
201801,14016162,0,818013.915,15,1,0.900770106,0.104953423
201802,14016162,0,662601.255,0,1,0.985232266,0.045588849
201803,14016162,0,726714.645,0,1,0.762749834,0.040058321
201804,14016162,0,688727.52,0,1,0.998575205,0.090293432
201807,14016162,0,616474.08,0,2,1.126194589,0.02288612
201808,14016162,1,586239.825,0,2,1.121576057,0.074367931
201806,14016162,0,637435.215,0,2,1.251407474,0.0744756
201805,14016162,0,662205.66,0,2,1.181027477,0.042451394
201811,14016162,1,541070.985,0,2,1.235634559,0.021401582
201812,14016162,1,526944.945,0,2,1.328096853,0.074734052
201809,14016162,1,569435.805,0,2,1.25834287,0.022939097
201810,14016162,1,555324.18,0,2,1.210886171,0.07466192
201805,14020718,0,2227853.64,7,2,1.860541291,0.232645638
201806,14020718,0,1944623.775,10,2,1.89591541,0.154783659
201808,14020718,0,2252981.595,4,2,1.90396245,0.054658436
201807,14020718,0,2224478.91,41,2,1.888447519,0.049742224
201804,14020718,0,2643302.055,24,2,1.684155978,0.225914071
201803,14020718,0,4399402.89,21,3,1.209942831,0.049732756
201802,14020718,0,4620999.405,8,3,1.294704553,0.0834921
201801,14020718,0,4883666.73,6,3,1.262737202,0.098936795
201810,14020718,0,1939207.755,41,2,1.784558915,0.049571719
201809,14020718,0,2105631.48,10,2,1.925292925,0.047565141
201812,14020718,0,1775689.665,24,2,1.325143075,0.135430949
201811,14020718,0,1853123.46,10,2,1.502432192,0.225060559
201801,14021270,0,413429.565,0,0,0.771217078,0.050563445
201802,14021270,0,386366.67,0,0,0.718365625,0.100444543
201803,14021270,0,311045.865,0,0,0.83527406,0.069625106
201804,14021270,0,280454.925,0,0,0.677752733,0.09182821
201807,14021270,0,745286.745,0,0,0.958004599,0.163585238
201808,14021270,0,268891.41,0,0,1.070004817,0.117832833
201806,14021270,0,317124.9,0,0,0.928109629,0.203263498
201805,14021270,0,253725.93,0,0,0.715471669,0.086223562
201811,14021270,0,651190.62,0,0,1.711357448,0.197736319
201812,14021270,0,652190.145,0,0,1.559345413,0.104045317
201809,14021270,0,765190.17,0,0,1.551355439,0.313378449
201810,14021270,0,674569.185,0,0,1.688919756,0.112856617
201805,14021276,0,1800959.91,0,1,1.054364446,0.128504006
201806,14021276,0,1680296.925,0,1,1.154514848,0.067616302
201808,14021276,0,1573018.005,4,0,1.303099447,0.122133798
201807,14021276,0,1549641.84,4,1,1.231012384,0.088124388
201804,14021276,0,1729176.6,0,1,0.926990518,0.049120096
201803,14021276,0,1561532.25,1,1,0.91962355,0.048987789
201802,14021276,0,1740620.28,2,1,0.886751387,0.068120828
201801,14021276,0,1818207.57,5,1,0.945881604,0.039491756
201810,14021276,0,1349266.14,7,0,1.257216768,0.053644492
201809,14021276,0,1488486.84,1,0,1.288711184,0.100770121
201812,14021276,0,1218833.295,0,0,1.006477232,0.064737707
201811,14021276,0,1480200.885,0,0,1.024039454,0.1081651
201811,14021866,0,2224066.08,0,0,1.01,0.02
201812,14021866,0,1966125.495,0,0,1.01,0.02
201810,14021866,0,2404387.395,0,0,1.01,0.02
201801,14023106,0,2141938.875,0,0,0.812663855,0.290500017
201802,14023106,0,1436650.035,0,0,0.861200578,0.20177933
201803,14023106,0,1062158.4,0,0,0.999857396,0.255220409
201804,14023106,0,986777.115,0,0,1.147353874,0.146783286
201807,14023106,0,87297.045,0,0,1.384726993,0.170438473
201808,14023106,0,87308.61,0,0,1.379737721,0.116065291
201806,14023106,0,762308.61,0,0,1.273562364,0.243941262
201805,14023106,0,912031.305,0,0,1.174919335,0.136646928
201810,14023106,0,155474.235,0,0,1.054825353,0.171060427
201809,14023106,0,155428.02,0,0,1.206404942,0.132539197
201812,14023106,0,117346.17,0,0,1.057123831,0.167232302
201811,14023106,0,117346.17,0,0,1.10259776,0.132492272
201811,14026764,0,1881479.61,0,0,0.985193221,0.082472291
201812,14026764,0,2063743.8,0,0,1.07264762,0.081363213
201810,14026764,0,1753836,0,0,0.864705686,0.069842966
201805,14030142,0,6807015.84,0,0,0.771441773,0.047928804
201806,14030142,0,6750695.775,0,0,0.756620622,0.062537928
201808,14030142,0,6635758.095,0,0,0.760608455,0.058463608
201807,14030142,0,6698060.46,0,0,0.741564253,0.041566587
201804,14030142,0,6860975.4,0,0,0.726809594,0.051154369
201803,14030142,0,6923648.88,0,0,0.720407332,0.04400823
201802,14030142,0,6975069.825,0,0,0.754116379,0.061035998
201801,14030142,0,7036424.415,0,0,0.765500041,0.038343193
201810,14030142,0,6523753.29,0,0,0.852279127,0.052183451
201809,14030142,0,6579574.74,0,0,0.820942099,0.044774944
201812,14030142,0,6406150.185,0,0,0.79489048,0.041917623
201811,14030142,0,6464571.33,0,0,0.827319624,0.04626754
201801,14035372,0,2991582.84,4,0,1.3239662,0.135191284
201802,14035372,0,2542721.13,7,0,1.328564397,0.09629378
201803,14035372,0,3175926.615,7,0,1.188244575,0.077231056
201804,14035372,0,3188496.345,0,0,1.18456541,0.062961055
201807,14035372,0,2742320.175,2,0,1.048007903,0.093843461
201808,14035372,0,3059863.305,0,0,1.021729239,0.067035333
201806,14035372,0,2829944.595,8,0,1.123383072,0.059589952
201805,14035372,0,3235679.76,0,0,1.137732484,0.07309604
201811,14035372,0,3073622.055,0,0,0.973984217,0.071422982
201812,14035372,0,2987678.37,0,0,0.929139314,0.059976839
201809,14035372,0,3328259.82,5,0,0.99701058,0.067177973
201810,14035372,0,3076281.975,6,0,1.056516346,0.087094458
201812,14036528,0,2603252.52,0,0,1.162998397,0.024828504
201805,14037406,0,2393624.64,0,0,1.254543855,0.178727828
201806,14037406,0,1531332.165,0,0,1.451901611,0.084551238
201808,14037406,0,1618795.635,0,0,1.366845813,0.08533253
201807,14037406,0,1624291.86,0,0,1.481715493,0.10589315
201804,14037406,0,2768392.68,0,0,1.039567834,0.115333303
201803,14037406,0,3271716.84,8,0,0.843359713,0.113452604
201802,14037406,0,3104180.685,5,0,0.908654412,0.133523141
201801,14037406,0,2759486.475,0,0,0.711470332,0.048780916
201812,14037406,0,2623255.8,0,0,0.738525249,0.150049385
201811,14037406,0,2813059.56,0,0,1.146574199,0.053114652
201810,14037406,0,2758976.07,0,0,1.335569582,0.117949495
201809,14037406,0,2530890.66,0,0,1.430739853,0.221095477
201801,14039780,0,733774.32,0,0,1.2281946,0.121360747
201802,14039780,0,970592.985,0,0,1.212507661,0.091636677
201803,14039780,0,971263.515,0,0,1.215193587,0.097289991
201804,14039780,0,971719.77,0,0,1.302426994,0.086579355
201812,14039780,0,662056.575,0,0,1.02251332,0.070961781
201804,14043250,0,140624.85,0,0,1.098270289,0.107737224
201803,14043250,0,160954.53,0,0,1.138587825,0.097941295
201802,14043250,0,153533.4,0,0,1.289121036,0.122294291
201807,14043250,0,187709.82,0,0,0.794331718,0.090020487
201808,14043250,0,308608.815,0,0,0.764640917,0.135542476
201806,14043250,0,199655.67,0,0,0.887631243,0.104841389
201805,14043250,0,180594.36,0,0,1.040171757,0.147889715
201811,14043250,0,215230.68,0,0,0.897725934,0.10358341
201809,14043250,0,291761.685,5,0,0.936526009,0.101691925
201810,14043250,0,358999.425,0,0,0.948382985,0.120984504
201805,14043276,0,255153,0,0,1.61107321,0.02
201806,14043276,0,254877.795,0,0,1.807936098,0.024804184
201808,14043276,0,272516.31,0,0,1.947454916,0.034695071
201807,14043276,0,271053.81,0,0,1.937616312,0.025459255
201810,14043276,0,938357.385,0,0,1.997640025,0.030713801
201809,14043276,0,286721.205,0,0,1.958830024,0.033557174
201811,14043276,0,1428322.2,0,0,1.995530155,0.030441073
201812,14043276,0,1865559.06,0,0,1.991451358,0.03091851
201807,14043362,0,8421367.815,0,0,1.092800321,0.033478872
201808,14043362,0,4927207.38,0,0,1.095944108,0.083380108
201806,14043362,0,7078838.55,0,0,1.084695121,0.032320844
201805,14043362,0,4431830.265,0,0,1.090587717,0.052869578
201802,14043362,0,1662858.69,0,0,1.163299873,0.068779762
201803,14043362,0,2128154.31,0,0,1.172219968,0.067804595
201804,14043362,0,4241527.65,0,0,1.030354323,0.089876258
201812,14043362,0,612940.44,0,0,1.043519734,0.045906045
201811,14043362,0,902877.3,0,0,0.973394806,0.102315308
201809,14043362,0,5761585.365,0,0,0.992987089,0.040571296
201810,14043362,0,5261915.94,0,0,1.026829119,0.104462797
201803,14045832,0,25475.91,0,0,0.580808906,0.144198083
201802,14045832,0,37857.075,0,0,0.649706679,0.067885
201801,14045832,0,0,0,0,0.800135007,0.114801443
201801,14050324,0,1251010.575,0,0,2.01,0.02
201802,14050324,0,1229432.04,0,0,2.01,0.028436497
201803,14050324,0,1204707.825,0,0,2.01,0.03686309
201804,14050324,0,1175253.81,0,0,2.01,0.028058926
201805,14050324,0,1839573.99,0,0,0.794719311,0.027998267
201806,14050324,0,1827186.99,0,0,0.551392446,0.036412478
201808,14050324,0,1756398.09,0,0,0.47868126,0.036360416
201807,14050324,0,1792089.765,0,0,0.477628885,0.036386482
201810,14050324,0,1684410.435,0,0,0.428766708,0.036351993
201809,14050324,0,1720367.79,0,0,0.45837253,0.028388215
201811,14050324,0,1648030.8,0,0,0.678906084,0.036377816
201812,14050324,0,1611396.27,0,0,1.096629084,0.036360485
201807,14054244,0,614872.905,0,0,0.821678212,2222222222
201808,14054244,0,592893.645,0,0,0.866418422,2222222222
201806,14054244,0,636748.395,0,0,0.822342331,2222222222
201805,14054244,0,653724.405,0,0,0.973409895,2222222222
201804,14054244,0,670801.56,0,0,1.080384778,2222222222
201803,14054244,0,699398.31,0,0,1.186713539,2222222222
201802,14054244,0,710621.55,0,0,1.317135785,2222222222
201801,14054244,0,737256.09,0,0,1.329377219,2222222222
201812,14054244,0,520430.175,0,0,1.136971877,2222222222
201811,14054244,0,541000.98,0,0,1.119584903,2222222222
201809,14054244,0,574840.8,0,0,0.895406259,2222222222
201810,14054244,0,553162.245,0,0,1.000848413,2222222222
201801,14057576,0,6774092.415,0,0,0.985269805,0.051907971
201802,14057576,0,6058269.36,0,0,0.954256978,0.047170366
201803,14057576,0,5650539.495,0,0,0.922042759,0.052616948
201804,14057576,0,6029671.26,0,0,0.924023991,0.052734624
201805,14057576,0,8603764.74,0,0,0.866530241,0.050232002
201806,14057576,0,9005180.025,0,0,0.872563673,0.05913786
201808,14057576,0,7844228.295,0,0,0.885579983,0.064534919
201807,14057576,0,8467616.175,0,0,0.856160792,0.060553748
201810,14057576,0,6200459.43,0,0,0.880246094,0.057043774
